age,sex,education,race,hispanic,enrolled,full_time,school_level,labor_status,weight,usual_hours,female,race_group,employed,college_enrolled
18,1,37,2,0,1,1,High school,7,54210150,NA,0,Black,0,0
18,1,36,1,1,1,1,High school,7,50580386,NA,0,White,0,0
20,2,39,1,1,0,-1,NA,1,47573333,30,1,White,1,0
19,1,39,1,0,0,-1,NA,7,47090190,NA,0,White,0,0
19,1,39,1,1,0,-1,NA,7,50588875,NA,0,White,0,0
18,2,43,1,0,1,1,College,1,47345176,20,1,White,1,1
18,2,39,4,0,1,1,College,1,31537339,8,1,Asian,1,1
18,1,39,4,0,1,1,High school,1,41132499,23,0,Asian,1,0
24,1,43,1,0,0,-1,NA,1,58307158,40,0,White,1,0
19,2,39,1,0,1,1,College,7,58937983,NA,1,White,0,1
21,1,39,8,0,0,-1,NA,1,60655046,30,0,Other,1,0
22,1,41,4,0,0,-1,NA,1,42189174,40,0,Asian,1,0
21,2,42,1,0,0,-1,NA,1,51049271,40,1,White,1,0
20,2,39,1,0,0,-1,NA,1,45587144,NA,1,White,1,0
22,1,36,1,0,0,-1,NA,7,41608716,NA,0,White,0,0
23,2,40,1,0,0,-1,NA,1,45587144,40,1,White,1,0
20,2,39,1,0,0,-1,NA,1,55050483,NA,1,White,1,0
21,2,39,1,0,0,-1,NA,1,35270816,NA,1,White,1,0
21,2,39,1,0,0,-1,NA,1,35143783,40,1,White,1,0
22,1,40,1,0,0,-1,NA,1,34581570,40,0,White,1,0
19,2,40,7,0,1,1,College,1,53679645,20,1,Other,1,1
21,1,39,3,1,0,-1,NA,7,50908816,NA,0,Other,0,0
20,2,40,3,1,0,-1,NA,4,48208117,NA,1,Other,0,0
18,2,39,1,0,1,1,College,1,47844638,25,1,White,1,1
21,2,40,1,1,1,2,College,1,35028805,20,1,White,1,1
18,1,39,1,0,0,-1,NA,4,35337371,NA,0,White,0,0
19,1,40,1,0,1,1,College,7,44089070,NA,0,White,0,1
19,1,39,1,0,0,-1,NA,6,41131669,NA,0,White,0,0
22,1,39,1,0,0,-1,NA,1,33778542,50,0,White,1,0
24,2,39,1,1,0,-1,NA,1,31118464,NA,1,White,1,0
19,1,40,1,0,1,1,College,7,31914993,NA,0,White,0,1
19,1,40,6,0,0,-1,NA,1,39021066,40,0,Other,1,0
18,1,37,1,0,1,1,High school,1,40061434,25,0,White,1,0
18,2,37,1,0,1,1,High school,1,48494758,20,1,White,1,0
23,2,43,1,0,1,2,College,1,52194640,40,1,White,1,1
23,2,42,7,0,0,-1,NA,1,4810518,40,1,Other,1,0
23,1,40,1,0,0,-1,NA,1,5372493,45,0,White,1,0
20,2,40,1,0,1,2,College,1,4868043,40,1,White,1,1
18,2,39,1,0,1,1,College,7,5119072,NA,1,White,0,1
18,2,39,1,0,0,-1,NA,6,5119072,NA,1,White,0,0
24,2,40,1,0,0,-1,NA,1,4358472,24,1,White,1,0
23,2,39,1,0,0,-1,NA,1,4256600,40,1,White,1,0
20,1,39,1,0,0,-1,NA,1,5535900,NA,0,White,1,0
20,2,39,1,1,0,-1,NA,1,44061836,25,1,White,1,0
24,1,40,1,0,0,-1,NA,1,75960976,40,0,White,1,0
21,2,39,1,1,0,-1,NA,7,46459338,NA,1,White,0,0
19,1,39,1,0,0,-1,NA,1,39599055,40,0,White,1,0
22,1,42,1,0,1,1,College,1,11583439,25,0,White,1,1
21,1,39,1,0,1,1,College,4,24026435,NA,0,White,0,1
21,1,39,1,0,1,1,College,7,24026435,NA,0,White,0,1
21,1,42,1,1,1,1,College,1,20374382,20,0,White,1,1
18,1,37,1,0,1,1,High school,7,12177151,NA,0,White,0,0
20,2,39,2,0,0,-1,NA,1,30763847,40,1,Black,1,0
21,2,39,1,0,0,-1,NA,1,18403552,35,1,White,1,0
21,1,39,1,0,0,-1,NA,1,11877373,40,0,White,1,0
24,2,43,2,0,0,-1,NA,7,40174933,NA,1,Black,0,0
22,1,39,1,0,0,-1,NA,1,21723969,40,0,White,1,0
22,2,40,4,0,1,1,College,1,8860150,20,1,Asian,1,1
18,1,37,1,1,1,1,High school,7,7276081,NA,0,White,0,0
21,1,40,8,0,1,1,College,1,11341570,NA,0,Other,1,1
18,1,39,5,0,1,1,College,7,8928298,NA,0,Other,0,1
20,2,39,1,0,0,-1,NA,1,10041368,35,1,White,1,0
20,1,39,2,1,0,-1,NA,7,9472888,NA,0,Black,0,0
22,2,41,1,0,0,-1,NA,1,13550656,NA,1,White,1,0
24,1,42,1,0,0,-1,NA,1,10939185,40,0,White,1,0
24,1,40,1,0,0,-1,NA,7,12188594,NA,0,White,0,0
21,1,40,1,0,0,-1,NA,4,12188594,NA,0,White,0,0
22,1,39,1,0,0,-1,NA,1,9308948,45,0,White,1,0
22,2,40,1,0,0,-1,NA,1,12315268,35,1,White,1,0
24,2,39,1,0,0,-1,NA,7,10703801,NA,1,White,0,0
22,2,43,1,0,0,-1,NA,1,10703801,40,1,White,1,0
18,2,37,1,0,1,1,High school,1,30434664,10,1,White,1,0
20,1,41,1,1,0,-1,NA,1,18503686,40,0,White,1,0
23,1,40,1,1,0,-1,NA,3,18503686,NA,0,White,0,0
21,2,39,1,1,0,-1,NA,1,21586670,25,1,White,1,0
20,1,38,3,1,0,-1,NA,1,29191717,40,0,Other,1,0
20,1,40,1,0,0,-1,NA,1,22617986,45,0,White,1,0
20,2,40,1,0,1,1,College,1,23675942,40,1,White,1,1
23,2,42,1,0,0,-1,NA,1,59379587,40,1,White,1,0
18,2,37,1,0,1,1,High school,7,7349835,NA,1,White,0,0
21,1,39,1,0,0,-1,NA,1,9027790,40,0,White,1,0
24,2,39,1,0,0,-1,NA,1,9637763,36,1,White,1,0
20,1,39,1,0,0,-1,NA,1,7513445,40,0,White,1,0
19,2,39,1,0,0,-1,NA,7,7625857,NA,1,White,0,0
19,1,39,1,0,1,1,College,1,10568944,27,0,White,1,1
18,1,42,1,0,0,-1,NA,1,35925310,40,0,White,1,0
22,2,39,3,0,0,-1,NA,1,14481293,36,1,Other,1,0
20,2,39,1,1,0,-1,NA,4,15754460,NA,1,White,0,0
21,1,39,1,0,0,-1,NA,1,8355437,38,0,White,1,0
23,1,36,1,0,0,-1,NA,1,6411202,40,0,White,1,0
18,2,38,1,0,1,1,High school,7,32343198,NA,1,White,0,0
24,1,43,1,0,0,-1,NA,1,24765682,40,0,White,1,0
24,2,42,7,0,0,-1,NA,1,32444799,20,1,Other,1,0
22,2,39,1,1,0,-1,NA,1,31641740,25,1,White,1,0
23,2,40,3,0,1,1,College,7,53920186,NA,1,Other,0,1
18,1,37,3,0,1,1,High school,7,38545465,NA,0,Other,0,0
21,2,39,7,0,0,-1,NA,7,37163721,NA,1,Other,0,0
21,1,39,1,0,1,1,College,1,28367718,55,0,White,1,1
21,1,42,1,0,1,2,College,1,39641631,20,0,White,1,1
24,1,39,2,0,0,-1,NA,1,55345039,40,0,Black,1,0
24,1,40,4,0,0,-1,NA,7,26351713,NA,0,Asian,0,0
24,2,36,1,0,0,-1,NA,7,29664048,NA,1,White,0,0
20,1,39,1,0,0,-1,NA,1,35306197,20,0,White,1,0
18,1,37,2,0,1,1,High school,7,20108019,NA,0,Black,0,0
21,2,39,1,1,0,-1,NA,1,4709230,40,1,White,1,0
21,1,39,1,1,0,-1,NA,1,29211075,40,0,White,1,0
21,2,39,1,1,0,-1,NA,1,33084565,40,1,White,1,0
18,2,39,1,0,1,1,College,7,56783096,NA,1,White,0,1
24,1,39,1,0,0,-1,NA,6,36715969,NA,0,White,0,0
18,2,40,1,0,1,1,College,1,5968041,15,1,White,1,1
19,2,39,1,1,0,-1,NA,4,4104577,NA,1,White,0,0
19,1,40,1,1,0,-1,NA,1,4211825,45,0,White,1,0
21,1,39,1,0,0,-1,NA,1,5143265,40,0,White,1,0
23,1,39,1,1,0,-1,NA,1,6143692,80,0,White,1,0
24,1,39,1,0,0,-1,NA,1,5566557,40,0,White,1,0
23,2,39,1,1,0,-1,NA,7,27754955,NA,1,White,0,0
24,2,35,1,1,0,-1,NA,7,28142429,NA,1,White,0,0
20,2,39,1,1,0,-1,NA,1,28142429,40,1,White,1,0
19,2,40,1,0,1,1,College,7,29772796,NA,1,White,0,1
23,2,40,4,0,0,-1,NA,7,22515437,NA,1,Asian,0,0
21,1,40,1,0,1,1,College,7,23180094,NA,0,White,0,1
19,1,39,1,0,1,1,College,7,31343530,NA,0,White,0,1
20,1,37,1,0,0,-1,NA,1,34142616,30,0,White,1,0
18,2,39,1,0,0,-1,NA,6,34830866,NA,1,White,0,0
21,2,40,1,0,1,1,College,7,31571189,NA,1,White,0,1
19,2,40,1,0,1,1,College,7,27946097,NA,1,White,0,1
22,2,43,1,0,0,-1,NA,1,51503072,36,1,White,1,0
20,2,39,1,0,0,-1,NA,1,35607609,40,1,White,1,0
20,1,39,1,1,0,-1,NA,1,31009756,4,0,White,1,0
18,1,40,1,1,1,1,College,7,36601692,NA,0,White,0,1
22,1,40,1,0,0,-1,NA,1,44180168,40,0,White,1,0
18,2,40,1,0,1,1,College,1,41521744,NA,1,White,1,1
18,2,39,1,0,0,-1,NA,7,31058819,NA,1,White,0,0
19,2,39,1,0,0,-1,NA,7,42584140,NA,1,White,0,0
19,2,39,1,0,0,-1,NA,1,42584140,40,1,White,1,0
23,1,40,2,0,0,-1,NA,1,18641916,NA,0,Black,1,0
19,1,40,1,0,0,-1,NA,1,9567440,25,0,White,1,0
19,1,39,1,0,1,1,College,7,8984974,NA,0,White,0,1
19,1,39,1,1,0,-1,NA,1,7916408,40,0,White,1,0
24,1,43,1,0,0,-1,NA,1,9547126,NA,0,White,1,0
24,2,43,2,0,0,-1,NA,1,17508936,20,1,Black,1,0
18,2,36,1,0,1,1,High school,7,10149424,NA,1,White,0,0
19,2,39,6,1,1,1,College,7,8674370,NA,1,Other,0,1
22,2,43,1,1,0,-1,NA,1,12178936,35,1,White,1,0
21,1,40,2,0,1,1,College,7,6790095,NA,0,Black,0,1
22,2,43,1,0,1,1,College,1,4689816,NA,1,White,1,1
18,2,40,2,0,1,1,College,7,6069504,NA,1,Black,0,1
24,1,43,1,1,0,-1,NA,1,4136600,40,0,White,1,0
22,2,42,5,0,1,1,College,1,76413699,20,1,Other,1,1
22,1,39,1,1,0,-1,NA,1,45913347,50,0,White,1,0
23,2,39,1,0,0,-1,NA,4,53782871,NA,1,White,0,0
23,2,39,1,0,1,2,High school,4,57364136,NA,1,White,0,0
18,1,43,2,0,0,-1,NA,5,51003948,NA,0,Black,0,0
20,2,39,1,0,1,1,College,1,60147834,10,1,White,1,1
18,2,37,1,0,1,1,High school,7,59171692,NA,1,White,0,0
22,2,31,1,0,0,-1,NA,7,60147834,NA,1,White,0,0
23,2,40,2,0,1,1,College,7,84131684,NA,1,Black,0,1
18,2,40,1,1,1,2,College,7,69293089,NA,1,White,0,1
22,1,42,1,0,1,1,College,1,61459601,20,0,White,1,1
19,1,39,1,0,0,-1,NA,1,50959179,15,0,White,1,0
24,2,39,6,0,0,-1,NA,1,64218776,NA,1,Other,1,0
23,2,39,1,0,1,2,College,1,67764588,NA,1,White,1,1
22,1,39,1,0,0,-1,NA,7,57917483,NA,0,White,0,0
18,1,37,1,0,1,1,High school,7,51265436,NA,0,White,0,0
23,1,39,1,1,0,-1,NA,7,56934279,NA,0,White,0,0
18,2,40,2,0,1,1,College,7,80746665,NA,1,Black,0,1
24,2,42,1,0,1,1,College,1,63859092,30,1,White,1,1
20,1,39,1,1,1,1,College,7,53775074,NA,0,White,0,1
23,2,39,1,1,0,-1,NA,1,81194346,40,1,White,1,0
23,2,43,1,1,0,-1,NA,1,56445742,40,1,White,1,0
22,1,43,1,1,0,-1,NA,7,42504736,NA,0,White,0,0
19,1,39,1,1,1,1,College,7,50643662,NA,0,White,0,1
19,1,40,1,1,1,2,College,4,61794881,NA,0,White,0,1
19,1,39,1,0,1,1,College,7,57911263,NA,0,White,0,1
18,2,38,1,0,1,1,High school,7,58848200,NA,1,White,0,0
23,1,42,1,1,0,-1,NA,1,40559782,40,0,White,1,0
24,2,39,1,1,0,-1,NA,7,53862869,NA,1,White,0,0
19,1,39,4,0,1,1,College,4,44384654,NA,0,Asian,0,1
21,2,39,4,0,1,1,College,7,63818040,NA,1,Asian,0,1
21,1,40,1,1,1,1,College,1,54703834,10,0,White,1,1
21,2,40,1,0,1,1,College,7,69050068,NA,1,White,0,1
19,2,40,4,0,1,1,College,1,67954063,25,1,Asian,1,1
23,1,38,1,1,1,2,High school,1,62060010,40,0,White,1,0
23,1,40,1,1,0,-1,NA,1,62060010,40,0,White,1,0
22,2,42,1,1,1,1,College,1,58457637,20,1,White,1,1
18,2,37,1,1,0,-1,NA,7,61282256,NA,1,White,0,0
20,1,39,1,1,1,1,College,1,53995395,NA,0,White,1,1
20,1,39,4,0,1,1,College,3,40834239,NA,0,Asian,0,1
21,2,39,4,0,0,-1,NA,4,65066407,NA,1,Asian,0,0
21,1,43,2,0,0,-1,NA,7,45938189,NA,0,Black,0,0
21,1,39,1,0,0,-1,NA,2,73544021,40,0,White,1,0
23,2,44,1,0,0,-1,NA,1,65090647,40,1,White,1,0
19,2,40,4,0,1,1,College,1,72146983,25,1,Asian,1,1
24,1,42,1,0,0,-1,NA,1,82831521,48,0,White,1,0
24,1,39,1,0,0,-1,NA,1,47014408,40,0,White,1,0
21,2,39,1,1,0,-1,NA,1,57792210,40,1,White,1,0
19,2,40,4,1,1,1,College,7,78735737,NA,1,Asian,0,1
20,1,36,1,0,0,-1,NA,4,47014408,NA,0,White,0,0
20,2,39,1,0,0,-1,NA,1,56558115,12,1,White,1,0
23,1,40,2,0,0,-1,NA,1,64345349,40,0,Black,1,0
21,1,42,2,0,0,-1,NA,1,74109626,40,0,Black,1,0
20,1,40,1,0,1,1,College,1,44840503,40,0,White,1,1
20,1,40,2,0,1,1,College,7,98137702,NA,0,Black,0,1
23,2,43,4,0,0,-1,NA,1,61474317,40,1,Asian,1,0
19,2,40,1,0,1,1,College,7,58950182,NA,1,White,0,1
24,2,43,2,0,0,-1,NA,4,82060484,NA,1,Black,0,0
24,1,41,1,0,0,-1,NA,1,44517759,36,0,White,1,0
20,2,40,8,0,1,1,College,7,62722467,NA,1,Other,0,1
23,2,44,2,0,0,-1,NA,1,114082508,40,1,Black,1,0
24,1,43,4,0,0,-1,NA,1,40784746,40,0,Asian,1,0
18,1,36,1,1,1,1,High school,1,58235275,10,0,White,1,0
24,2,39,1,1,0,-1,NA,1,54918088,40,1,White,1,0
18,2,37,1,1,1,1,High school,7,75162244,NA,1,White,0,0
22,1,43,1,0,0,-1,NA,2,56529275,40,0,White,1,0
19,1,39,1,0,0,-1,NA,7,47676582,NA,0,White,0,0
24,2,38,1,0,0,-1,NA,1,52949976,40,1,White,1,0
21,2,40,1,1,1,1,College,7,68869360,NA,1,White,0,1
24,2,39,2,0,0,-1,NA,7,57300095,NA,1,Black,0,0
21,1,39,1,0,0,-1,NA,1,67763115,37,0,White,1,0
23,1,40,1,0,1,2,College,1,58702036,40,0,White,1,1
19,1,39,1,0,0,-1,NA,1,49587211,30,0,White,1,0
22,1,33,1,0,0,-1,NA,1,45516729,40,0,White,1,0
24,2,39,1,0,1,2,College,1,64824584,35,1,White,1,1
21,1,39,1,0,1,1,College,1,48691931,70,0,White,1,1
22,2,40,1,0,1,2,College,1,69346682,38,1,White,1,1
23,2,43,1,0,0,-1,NA,1,67388915,40,1,White,1,0
18,1,39,1,0,0,-1,NA,1,47146631,25,0,White,1,0
18,2,37,1,0,0,-1,NA,6,47043621,NA,1,White,0,0
20,1,37,1,0,0,-1,NA,6,56936655,NA,0,White,0,0
22,1,39,1,0,0,-1,NA,6,69181010,NA,0,White,0,0
21,1,39,1,0,0,-1,NA,1,56407799,40,0,White,1,0
20,2,40,1,0,1,2,College,7,42184939,NA,1,White,0,1
21,1,39,1,0,0,-1,NA,1,49637409,42,0,White,1,0
22,1,39,1,0,0,-1,NA,2,34879241,50,0,White,1,0
19,2,41,2,0,0,-1,NA,7,24828582,NA,1,Black,0,0
24,1,36,1,0,0,-1,NA,1,20547450,40,0,White,1,0
24,2,42,5,1,0,-1,NA,1,22084000,40,1,Other,1,0
24,1,42,5,1,0,-1,NA,1,23594217,40,0,Other,1,0
24,1,43,1,0,0,-1,NA,4,19125760,NA,0,White,0,0
22,1,40,1,0,0,-1,NA,6,29636115,NA,0,White,0,0
20,2,40,1,0,0,-1,NA,7,25955032,NA,1,White,0,0
24,1,39,2,0,0,-1,NA,7,18529393,NA,0,Black,0,0
18,1,39,1,0,0,-1,NA,1,22624936,50,0,White,1,0
23,1,40,1,0,0,-1,NA,1,25227660,30,0,White,1,0
18,1,40,1,0,1,1,College,4,23334756,NA,0,White,0,1
19,1,39,1,0,0,-1,NA,1,17870471,25,0,White,1,0
21,1,39,1,0,0,-1,NA,7,25806543,NA,0,White,0,0
21,1,39,1,0,1,1,College,1,25806543,16,0,White,1,1
24,1,40,1,0,0,-1,NA,1,28994061,NA,0,White,1,0
22,2,39,1,0,0,-1,NA,1,23263333,40,1,White,1,0
19,2,40,1,0,1,1,College,7,23325544,NA,1,White,0,1
24,1,39,1,0,0,-1,NA,1,27141238,NA,0,White,1,0
21,2,39,1,0,0,-1,NA,1,23088458,20,1,White,1,0
23,1,39,1,1,0,-1,NA,1,42314477,40,0,White,1,0
23,1,39,1,0,0,-1,NA,6,36487692,NA,0,White,0,0
19,1,39,1,0,0,-1,NA,1,33408317,40,0,White,1,0
18,1,40,4,0,1,1,College,7,25707858,NA,0,Asian,0,1
22,1,35,6,0,0,-1,NA,4,46716248,NA,0,Other,0,0
20,2,40,4,0,1,1,College,7,43405185,NA,1,Asian,0,1
24,1,40,2,0,0,-1,NA,1,86438532,40,0,Black,1,0
23,2,40,2,0,0,-1,NA,1,82178273,40,1,Black,1,0
18,2,39,2,0,0,-1,NA,7,78720950,NA,1,Black,0,0
24,1,40,1,0,1,1,College,7,59043435,NA,0,White,0,1
24,1,43,1,0,0,-1,NA,1,59043435,40,0,White,1,0
22,1,37,1,0,1,1,College,7,59043435,NA,0,White,0,1
18,1,39,1,0,1,1,College,7,54613238,NA,0,White,0,1
22,2,43,1,0,0,-1,NA,1,52935352,40,1,White,1,0
22,1,39,2,0,0,-1,NA,7,53029653,NA,0,Black,0,0
19,2,39,2,0,0,-1,NA,7,84978701,NA,1,Black,0,0
18,1,39,1,0,0,-1,NA,1,32933132,34,0,White,1,0
19,1,38,1,0,1,1,College,7,30076220,NA,0,White,0,1
20,1,39,1,0,0,-1,NA,1,31884444,35,0,White,1,0
22,2,40,1,0,0,-1,NA,1,31626969,10,1,White,1,0
22,2,40,2,0,1,1,College,4,35313627,NA,1,Black,0,1
21,1,40,2,0,1,1,College,7,34680300,NA,0,Black,0,1
18,1,39,1,0,1,1,College,7,36283798,NA,0,White,0,1
23,2,44,1,0,0,-1,NA,1,29788041,30,1,White,1,0
23,2,44,1,0,0,-1,NA,1,35386971,35,1,White,1,0
20,1,39,1,0,0,-1,NA,1,36890470,50,0,White,1,0
24,2,43,8,0,0,-1,NA,1,36255227,40,1,Other,1,0
20,1,36,1,0,0,-1,NA,7,39167859,NA,0,White,0,0
21,1,40,1,1,1,1,College,1,29281904,40,0,White,1,1
18,2,39,1,0,0,-1,NA,7,39882273,NA,1,White,0,0
22,2,43,1,0,0,-1,NA,4,27497035,NA,1,White,0,0
23,1,38,1,0,0,-1,NA,6,40765403,NA,0,White,0,0
20,1,40,2,0,1,1,College,7,30151654,NA,0,Black,0,1
22,1,43,1,0,1,2,College,1,44064286,40,0,White,1,1
21,2,40,2,1,0,-1,NA,4,38128124,NA,1,Black,0,0
19,1,39,1,1,1,1,College,7,47669725,NA,0,White,0,1
20,2,40,1,0,1,1,College,1,38611617,20,1,White,1,1
20,2,40,6,1,1,1,College,1,41834140,20,1,Other,1,1
19,1,39,2,0,0,-1,NA,4,23083939,NA,0,Black,0,0
18,1,39,1,0,1,1,College,1,23524030,40,0,White,1,1
21,2,39,2,0,1,1,College,1,36210678,NA,1,Black,1,1
23,2,40,1,0,0,-1,NA,1,13960914,40,1,White,1,0
18,1,39,2,0,0,-1,NA,4,23083939,NA,0,Black,0,0
23,2,41,2,0,1,1,College,1,42733742,NA,1,Black,1,1
23,2,43,1,0,0,-1,NA,1,14098989,40,1,White,1,0
24,1,43,1,0,0,-1,NA,4,15649937,NA,0,White,0,0
19,1,40,1,0,1,1,College,1,12612144,NA,0,White,1,1
24,2,43,1,0,0,-1,NA,1,14640477,40,1,White,1,0
24,2,43,1,0,0,-1,NA,1,14640477,40,1,White,1,0
21,2,39,1,0,1,1,College,7,69781763,NA,1,White,0,1
21,1,39,1,1,0,-1,NA,1,80894545,40,0,White,1,0
22,1,39,1,0,1,1,College,1,61569527,24,0,White,1,1
19,1,39,1,0,1,1,College,1,52009459,18,0,White,1,1
24,2,43,1,1,0,-1,NA,1,43153741,4,1,White,1,0
23,2,39,2,0,0,-1,NA,7,65724425,NA,1,Black,0,0
21,1,43,1,0,1,2,College,1,66921383,15,0,White,1,1
24,2,43,1,0,0,-1,NA,7,48480242,NA,1,White,0,0
24,1,40,2,0,0,-1,NA,1,58298497,40,0,Black,1,0
21,2,43,4,0,1,1,College,7,55755761,NA,1,Asian,0,1
23,1,43,2,0,0,-1,NA,4,66171945,NA,0,Black,0,0
22,1,43,1,0,0,-1,NA,1,51854152,40,0,White,1,0
19,2,40,1,0,1,1,College,7,48235996,NA,1,White,0,1
19,2,40,1,0,1,1,College,7,48235996,NA,1,White,0,1
21,1,40,1,0,1,1,College,7,57989627,NA,0,White,0,1
24,1,39,1,1,0,-1,NA,1,40660732,10,0,White,1,0
23,2,40,1,1,1,1,College,1,58058963,10,1,White,1,1
22,1,40,1,1,1,1,College,1,40660732,40,0,White,1,1
20,2,38,1,1,1,1,High school,1,58058963,10,1,White,1,0
22,2,40,1,1,1,1,College,7,58058963,NA,1,White,0,1
19,1,39,1,0,0,-1,NA,1,58296094,15,0,White,1,0
24,2,43,4,0,0,-1,NA,1,50563967,38,1,Asian,1,0
24,1,40,2,0,1,2,College,4,45772064,NA,0,Black,0,1
21,1,40,2,0,1,1,College,7,45772064,NA,0,Black,0,1
24,1,40,2,1,1,1,College,7,45076570,NA,0,Black,0,1
24,2,39,3,0,1,2,College,7,58952832,NA,1,Other,0,1
21,1,40,1,1,0,-1,NA,1,46819661,22,0,White,1,0
18,2,39,6,1,1,1,College,7,60425490,NA,1,Other,0,1
21,1,39,3,1,0,-1,NA,7,53926944,NA,0,Other,0,0
18,2,40,2,0,1,1,College,7,48538493,NA,1,Black,0,1
21,2,39,1,0,0,-1,NA,1,64873243,40,1,White,1,0
23,2,44,4,0,0,-1,NA,1,64858731,40,1,Asian,1,0
22,2,33,2,0,1,1,College,7,71377221,NA,1,Black,0,1
21,1,39,1,0,0,-1,NA,1,60731102,40,0,White,1,0
23,1,39,1,0,0,-1,NA,1,60731102,36,0,White,1,0
18,2,39,1,0,1,1,High school,7,49374587,NA,1,White,0,0
22,1,40,4,0,1,1,College,1,54107565,8,0,Asian,1,1
19,1,40,4,0,1,1,College,7,51093418,NA,0,Asian,0,1
23,1,43,1,0,0,-1,NA,1,55211959,60,0,White,1,0
24,1,43,4,0,0,-1,NA,4,55234545,NA,0,Asian,0,0
23,1,43,2,0,0,-1,NA,7,60190229,NA,0,Black,0,0
20,2,39,2,0,0,-1,NA,7,80927698,NA,1,Black,0,0
18,2,37,2,0,1,1,High school,7,77522988,NA,1,Black,0,0
24,2,39,2,0,0,-1,NA,7,72752237,NA,1,Black,0,0
19,1,40,1,0,1,1,College,7,45490635,NA,0,White,0,1
18,2,39,1,0,0,-1,NA,7,64800828,NA,1,White,0,0
24,1,44,1,0,0,-1,NA,1,69075460,35,0,White,1,0
19,1,42,1,0,0,-1,NA,7,57112550,NA,0,White,0,0
21,2,40,4,0,1,2,College,7,41446385,NA,1,Asian,0,1
23,1,39,2,0,0,-1,NA,1,80108430,40,0,Black,1,0
24,2,39,1,0,0,-1,NA,1,79903142,35,1,White,1,0
23,1,39,1,0,0,-1,NA,1,61289852,40,0,White,1,0
19,2,39,1,0,0,-1,NA,1,58306473,40,1,White,1,0
24,2,43,2,0,0,-1,NA,1,79987422,40,1,Black,1,0
23,1,40,2,0,1,1,College,1,81827778,15,0,Black,1,1
18,1,38,2,0,0,-1,NA,4,100293907,NA,0,Black,0,0
24,1,43,1,0,0,-1,NA,1,49507307,40,0,White,1,0
24,2,43,1,0,0,-1,NA,1,49796214,40,1,White,1,0
18,2,38,1,0,1,1,High school,1,62984327,20,1,White,1,0
23,2,39,2,0,0,-1,NA,4,83867630,NA,1,Black,0,0
23,1,43,1,0,0,-1,NA,1,54698445,40,0,White,1,0
23,2,39,1,0,0,-1,NA,1,39918771,35,1,White,1,0
18,1,39,1,0,1,1,College,7,40558522,NA,0,White,0,1
21,2,40,1,0,1,1,College,1,45659920,15,1,White,1,1
21,2,40,1,0,1,1,College,1,45659920,3,1,White,1,1
21,2,40,1,0,1,1,College,1,45659920,NA,1,White,1,1
20,2,40,1,0,1,1,College,1,45659920,5,1,White,1,1
23,1,43,1,0,1,1,College,7,47667998,NA,0,White,0,1
19,1,40,1,0,1,1,College,7,39523882,NA,0,White,0,1
19,1,39,1,1,0,-1,NA,1,57198184,35,0,White,1,0
24,2,43,2,0,0,-1,NA,1,73144072,36,1,Black,1,0
21,2,40,2,0,1,1,College,1,57344021,7,1,Black,1,1
22,2,40,1,0,0,-1,NA,1,45404360,40,1,White,1,0
21,2,40,1,0,0,-1,NA,1,45404360,40,1,White,1,0
21,2,40,1,0,1,1,College,1,45404360,36,1,White,1,1
19,1,35,1,0,0,-1,NA,7,41962596,NA,0,White,0,0
23,2,43,1,1,1,1,College,7,37726485,NA,1,White,0,1
20,1,40,1,1,1,1,College,1,33654663,NA,0,White,1,1
24,2,43,1,0,0,-1,NA,1,43329417,36,1,White,1,0
18,2,36,1,1,1,1,High school,7,55971894,NA,1,White,0,0
24,1,43,1,0,0,-1,NA,1,43078029,40,0,White,1,0
20,2,40,1,0,1,1,College,3,37364653,NA,1,White,0,1
21,2,40,1,0,1,1,College,7,37364653,NA,1,White,0,1
21,1,40,1,0,1,1,College,7,37147871,NA,0,White,0,1
20,2,40,1,0,1,1,College,1,37364653,NA,1,White,1,1
20,1,40,1,0,1,1,College,1,39439980,NA,0,White,1,1
20,1,40,2,0,1,1,College,7,77837272,NA,0,Black,0,1
20,1,40,1,1,1,1,College,7,33445045,NA,0,White,0,1
21,1,40,1,0,1,1,College,7,39439980,NA,0,White,0,1
22,2,40,1,0,0,-1,NA,2,47701808,40,1,White,1,0
22,1,42,1,0,0,-1,NA,1,64451757,NA,0,White,1,0
20,1,40,1,0,1,1,College,7,44192684,NA,0,White,0,1
21,1,40,1,1,1,1,College,1,37475332,40,0,White,1,1
21,2,39,1,0,0,-1,NA,1,63964626,25,1,White,1,0
18,1,39,1,0,1,1,College,4,42934463,NA,0,White,0,1
20,2,40,1,0,1,1,College,7,39226504,NA,1,White,0,1
18,2,39,1,0,0,-1,NA,1,86106520,20,1,White,1,0
18,1,37,1,0,1,1,High school,1,65837786,20,0,White,1,0
23,1,39,1,0,0,-1,NA,1,45466424,40,0,White,1,0
19,1,39,1,0,1,1,College,7,45081961,NA,0,White,0,1
23,1,40,1,0,0,-1,NA,4,43709859,NA,0,White,0,0
18,1,39,1,0,0,-1,NA,1,49329762,40,0,White,1,0
19,1,41,1,0,0,-1,NA,1,39209947,35,0,White,1,0
20,2,38,1,0,1,1,High school,1,54047746,3,1,White,1,0
20,2,40,1,0,0,-1,NA,1,54047746,30,1,White,1,0
19,2,38,1,0,0,-1,NA,1,44328449,35,1,White,1,0
18,1,39,1,0,1,1,College,1,48241822,20,0,White,1,1
